Time,Source Balance,Environment Balance
,,
1716696880405,999.9999999974631,2.168425266808495e-9
,,
1716696881407,999.999999997463,2.1684843563346675e-9
,,
1716696882410,999.9999999974629,2.168543504832423e-9
,,
1716696883412,999.9999999974627,2.1686025943585953e-9
,,
1716696884415,999.9999999974626,2.1686617428563507e-9
,,1716696885422,999.9999999974625,2.1687211272404384e-9
,,
1716696886423,999.9999999974624,2.168780157795028e-9
,,
1716696887426,999.9999999974623,2.1688393062927835e-9
,,
1716696888428,999.9999999974622,2.1688983958189558e-9
,,
1716696889431,999.999999997462,2.1689575443167112e-9
,,
1716696890433,999.9999999974619,2.1690166338428835e-9
,,
1716696891435,999.9999999974618,2.169075723369056e-9
,,
1716696892438,999.9999999974617,2.1691348718668113e-9
,,
1716696893439,999.9999999974616,2.169193902421401e-9
,,
1716696894441,999.9999999974615,2.169252991947573e-9
,,1716696895447,999.9999999974614,2.1693123173600777e-9
,,
1716696896450,999.9999999974613,2.169371465857833e-9
,,
1716696897452,999.9999999974611,2.1694305553840055e-9
,,
1716696898453,999.999999997461,2.169489585938595e-9
,,
1716696899456,999.9999999974609,2.1695487344363505e-9
,,
1716696900458,999.9999999974608,2.169607823962523e-9
,,
1716696901460,999.9999999974607,2.169666913488695e-9
,,
1716696902463,999.9999999974606,2.1697260619864506e-9
,,
1716696903465,999.9999999974605,2.169785151512623e-9
,,
1716696904467,999.9999999974603,2.1698442410387952e-9
,,1716696905475,999.9999999974602,2.1699036843944656e-9
,,
1716696906477,999.9999999974601,2.169962773920638e-9
,,
1716696907478,999.99999999746,2.1700218044752275e-9
,,
1716696908480,999.9999999974599,2.1700808940014e-9
,,
1716696909483,999.9999999974598,2.1701400424991553e-9
,,
1716696910485,999.9999999974597,2.1701991320253276e-9
,,
1716696911487,999.9999999974596,2.1702582215515e-9
,,
1716696912490,999.9999999974594,2.1703173700492554e-9
,,
1716696913492,999.9999999974593,2.1703764595754277e-9
,,
1716696914494,999.9999999974592,2.1704355491016e-9
,,1716696915500,999.9999999974591,2.1704948745141045e-9
,,
1716696916500,999.999999997459,2.170553846097111e-9
,,
1716696917503,999.9999999974589,2.1706129945948664e-9
,,
1716696918505,999.9999999974588,2.1706720841210387e-9
,,
1716696919507,999.9999999974586,2.170731173647211e-9
,,
1716696920510,999.9999999974585,2.1707903221449665e-9
,,
1716696921512,999.9999999974584,2.1708494116711388e-9
,,
1716696922514,999.9999999974583,2.170908501197311e-9
,,
1716696923516,999.9999999974582,2.1709675907234834e-9
,,
1716696924518,999.9999999974581,2.1710266802496557e-9
,,1716696925524,999.999999997458,2.1710860056621602e-9
,,
1716696926527,999.9999999974578,2.1711451541599157e-9
,,
1716696927528,999.9999999974577,2.1712041847145053e-9
,,
1716696928530,999.9999999974576,2.1712632742406776e-9
,,
1716696929533,999.9999999974575,2.171322422738433e-9
,,
1716696930535,999.9999999974574,2.1713815122646054e-9
,,
1716696931537,999.9999999974573,2.1714406017907777e-9
,,
1716696932540,999.9999999974572,2.171499750288533e-9
,,
1716696933542,999.999999997457,2.1715588398147054e-9
,,
1716696934543,999.9999999974569,2.171617870369295e-9
,,1716696935547,999.9999999974568,2.1716770778386336e-9
,,
1716696936549,999.9999999974567,2.171736167364806e-9
,,
1716696937551,999.9999999974566,2.1717952568909782e-9
,,
1716696938554,999.9999999974565,2.1718544053887337e-9
,,
1716696939556,999.9999999974564,2.171913494914906e-9
,,
1716696940558,999.9999999974563,2.1719725844410783e-9
,,
1716696941561,999.9999999974561,2.172031732938834e-9
,,
1716696942562,999.999999997456,2.1720907634934234e-9
,,
1716696943564,999.9999999974559,2.1721498530195957e-9
,,
1716696944567,999.9999999974558,2.172209001517351e-9
,,1716696945573,999.9999999974557,2.1722683269298557e-9
,,
1716696946575,999.9999999974556,2.172327416456028e-9
,,
1716696947577,999.9999999974555,2.1723865059822003e-9
,,
1716696948580,999.9999999974553,2.1724456544799557e-9
,,
1716696949581,999.9999999974552,2.1725046850345453e-9
,,
1716696950584,999.9999999974551,2.1725638335323008e-9
,,
1716696951586,999.999999997455,2.172622923058473e-9
,,
1716696952587,999.9999999974549,2.1726819536130627e-9
,,
1716696953589,999.9999999974548,2.172741043139235e-9
,,
1716696954592,999.9999999974547,2.1728001916369904e-9
,,1716696955599,999.9999999974546,2.172859576021078e-9
,,
1716696956600,999.9999999974544,2.1729186065756677e-9
,,
1716696957602,999.9999999974543,2.17297769610184e-9
,,
1716696958605,999.9999999974542,2.1730368445995955e-9
,,
1716696959607,999.9999999974541,2.1730959341257678e-9
,,
1716696960608,999.999999997454,2.1731549646803573e-9
,,
1716696961610,999.9999999974539,2.1732140542065296e-9
,,
1716696962613,999.9999999974538,2.173273202704285e-9
,,
1716696963615,999.9999999974536,2.1733322922304574e-9
,,
1716696964618,999.9999999974535,2.173391440728213e-9
,,1716696965623,999.9999999974534,2.1734507071691342e-9
,,
1716696966625,999.9999999974533,2.1735097966953066e-9
,,
1716696967628,999.9999999974532,2.173568945193062e-9
,,
1716696968630,999.9999999974531,2.1736280347192343e-9
,,
1716696969632,999.999999997453,2.1736871242454066e-9
,,
1716696970634,999.9999999974528,2.173746213771579e-9
,,
1716696971637,999.9999999974527,2.1738053622693344e-9
,,
1716696972639,999.9999999974526,2.1738644517955067e-9
,,
1716696973641,999.9999999974525,2.173923541321679e-9
,,
1716696974643,999.9999999974524,2.1739826308478513e-9
,,1716696975650,999.9999999974523,2.174042015231939e-9
,,
1716696976652,999.9999999974522,2.1741011047581113e-9
,,
1716696977655,999.999999997452,2.1741602532558668e-9
,,
1716696978657,999.9999999974519,2.174219342782039e-9
,,
1716696979659,999.9999999974518,2.1742784323082114e-9
,,
1716698027729,999.99999999739,2.2360847793097953e-9
,,
1716698028731,999.9999999973899,2.2361438688359676e-9
,,
1716698029734,999.9999999973898,2.236203017333723e-9
,,
1716698030737,999.9999999973896,2.2362621658314786e-9
,,
1716698031741,999.9999999973895,2.236321373300817e-9
,,1716698032747,999.9999999973894,2.2363806987133217e-9
,,
1716698033751,999.9999999973893,2.2364399061826603e-9
,,
1716698034754,999.9999999973892,2.2364990546804158e-9
,,
1716698035757,999.9999999973891,2.2365582031781712e-9
,,
1716698036760,999.999999997389,2.2366173516759267e-9
,,
1716698037761,999.9999999973888,2.2366763822305163e-9
,,
1716698038764,999.9999999973887,2.2367355307282717e-9
,,
1716698039767,999.9999999973886,2.2367946792260272e-9
,,
1716698040770,999.9999999973885,2.2368538277237827e-9
,,
1716698041772,999.9999999973884,2.236912917249955e-9
,,1716698042779,999.9999999973883,2.2369723016340427e-9
,,
1716698043781,999.9999999973882,2.237031391160215e-9
,,
1716698044783,999.999999997388,2.2370904806863873e-9
,,
1716698045786,999.9999999973879,2.2371496291841427e-9
,,
1716698046789,999.9999999973878,2.2372087776818982e-9
,,
1716698047792,999.9999999973877,2.2372679261796537e-9
,,
1716698048794,999.9999999973876,2.237327015705826e-9
,,
1716698049797,999.9999999973875,2.2373861642035815e-9
,,
1716698050800,999.9999999973874,2.237445312701337e-9
,,
1716698051802,999.9999999973872,2.2375044022275092e-9
,,1716698052809,999.9999999973871,2.237563786611597e-9
,,
1716698053812,999.999999997387,2.2376229351093524e-9
,,
1716698054815,999.9999999973869,2.237682083607108e-9
,,
1716698055816,999.9999999973868,2.2377411141616974e-9
,,
1716698056819,999.9999999973867,2.237800262659453e-9
,,
1716698057821,999.9999999973866,2.237859352185625e-9
,,
1716698058823,999.9999999973865,2.2379184417117975e-9
,,
1716698059826,999.9999999973863,2.237977590209553e-9
,,
1716698060828,999.9999999973862,2.2380366797357253e-9
,,
1716698061831,999.9999999973861,2.2380958282334807e-9
,,1716698062839,999.999999997386,2.238155271589151e-9
,,
1716698063841,999.9999999973859,2.2382143611153234e-9
,,
1716698064844,999.9999999973858,2.238273509613079e-9
,,
1716698065846,999.9999999973857,2.2383325991392512e-9
,,
1716698066848,999.9999999973855,2.2383916886654235e-9
,,
1716698067851,999.9999999973854,2.238450837163179e-9
,,
1716698068853,999.9999999973853,2.2385099266893513e-9
,,
1716698069855,999.9999999973852,2.2385690162155236e-9
,,
1716698070858,999.9999999973851,2.238628164713279e-9
,,
1716698071860,999.999999997385,2.2386872542394514e-9
,,1716698072868,999.9999999973849,2.238746697595122e-9
,,
1716698073870,999.9999999973847,2.238805787121294e-9
,,
1716698074872,999.9999999973846,2.2388648766474664e-9
,,
1716698075875,999.9999999973845,2.238924025145222e-9
,,
1716698076876,999.9999999973844,2.2389830556998115e-9
,,
1716698077879,999.9999999973843,2.239042204197567e-9
,,
1716698078881,999.9999999973842,2.2391012937237392e-9
,,
1716698079883,999.9999999973841,2.2391603832499115e-9
,,
1716698080885,999.999999997384,2.239219472776084e-9
,,
1716698081887,999.9999999973838,2.239278562302256e-9
,,1716698082893,999.9999999973837,2.2393378877147607e-9
,,
1716698083896,999.9999999973836,2.239397036212516e-9
,,
1716698084898,999.9999999973835,2.2394561257386885e-9
,,
1716698085900,999.9999999973834,2.2395152152648608e-9
,,
1716698086903,999.9999999973833,2.2395743637626162e-9
,,
1716698087905,999.9999999973832,2.2396334532887885e-9
,,
1716698088906,999.999999997383,2.239692483843378e-9
,,
1716698089909,999.9999999973829,2.2397516323411336e-9
,,
1716698090911,999.9999999973828,2.239810721867306e-9
,,
1716698091914,999.9999999973827,2.2398698703650614e-9
,,1716698092920,999.9999999973826,2.239929195777566e-9
,,
1716698093921,999.9999999973825,2.2399882263321554e-9
,,
1716698094924,999.9999999973824,2.240047374829911e-9
,,
1716698095926,999.9999999973822,2.2401064643560832e-9
,,
1716698096928,999.9999999973821,2.2401655538822555e-9
,,
1716698097927,999.999999997382,2.2402244664936788e-9
,,
1716698098930,999.9999999973819,2.2402836149914343e-9
,,
1716698099932,999.9999999973818,2.2403427045176066e-9
,,
1716698100935,999.9999999973817,2.240401853015362e-9
,,
1716698101937,999.9999999973816,2.2404609425415343e-9
,,1716698102942,999.9999999973815,2.2405202089824557e-9
,,
1716698103945,999.9999999973813,2.240579357480211e-9
,,
1716698104947,999.9999999973812,2.2406384470063835e-9
,,
1716698105949,999.9999999973811,2.2406975365325558e-9
,,
1716698106951,999.999999997381,2.240756626058728e-9
,,
1716698107953,999.9999999973809,2.2408157155849004e-9
,,
1716698108956,999.9999999973808,2.240874864082656e-9
,,
1716698109958,999.9999999973807,2.240933953608828e-9
,,
1716698110960,999.9999999973805,2.2409930431350005e-9
,,
1716698111963,999.9999999973804,2.241052191632756e-9
,,1716698112970,999.9999999973803,2.2411115760168436e-9
,,
1716698113972,999.9999999973802,2.241170665543016e-9
,,
1716698114975,999.9999999973801,2.2412298140407714e-9
,,
1716698115977,999.99999999738,2.2412889035669437e-9
,,
1716698116979,999.9999999973799,2.241347993093116e-9
,,
1716698117982,999.9999999973797,2.2414071415908715e-9
,,
1716698118984,999.9999999973796,2.241466231117044e-9
,,
1716698119985,999.9999999973795,2.2415252616716334e-9
,,
1716698120988,999.9999999973794,2.241584410169389e-9
,,
1716698121990,999.9999999973793,2.241643499695561e-9
,,1716698122996,999.9999999973792,2.2417028251080657e-9
,,
1716698123996,999.9999999973791,2.241761796691072e-9
,,
1716698124999,999.999999997379,2.2418209451888275e-9
,,
1716698126001,999.9999999973788,2.241880034715e-9
,,
1716698127004,999.9999999973787,2.2419391832127553e-9
,,
1716698128006,999.9999999973786,2.2419982727389276e-9
,,
1716698129008,999.9999999973785,2.2420573622651e-9
,,
1716698130010,999.9999999973784,2.2421164517912722e-9
,,
1716698131013,999.9999999973783,2.2421756002890277e-9
,,
1716698132015,999.9999999973782,2.2422346898152e-9
,,1716698133022,999.999999997378,2.2422940741992877e-9
,,
1716698134023,999.9999999973779,2.2423531047538773e-9
,,
1716698135025,999.9999999973778,2.2424121942800496e-9
,,
1716698136028,999.9999999973777,2.242471342777805e-9
,,
1716698137030,999.9999999973776,2.2425304323039773e-9
,,
1716698138033,999.9999999973775,2.242589580801733e-9
,,
1716698139034,999.9999999973774,2.2426486113563224e-9
,,
1716698140036,999.9999999973772,2.2427077008824947e-9
,,
1716698141038,999.9999999973771,2.242766790408667e-9
,,
1716698142041,999.999999997377,2.2428259389064225e-9
,,1716698143048,999.9999999973769,2.24288532329051e-9
,,
1716698144050,999.9999999973768,2.2429444128166824e-9
,,
1716698145052,999.9999999973767,2.2430035023428548e-9
,,
1716698146055,999.9999999973766,2.2430626508406102e-9
,,
1716698147057,999.9999999973764,2.2431217403667825e-9
,,
1716698148060,999.9999999973763,2.243180888864538e-9
,,
1716698149061,999.9999999973762,2.2432399194191276e-9
,,
1716698150064,999.9999999973761,2.243299067916883e-9
,,
1716698151065,999.999999997376,2.2433580984714726e-9
,,
1716698152067,999.9999999973759,2.243417187997645e-9
,,1716698153073,999.9999999973758,2.2434765134101494e-9
,,
1716698154075,999.9999999973757,2.2435356029363217e-9
,,
1716698155077,999.9999999973755,2.243594692462494e-9
,,
1716698156080,999.9999999973754,2.2436538409602495e-9
,,
1716698157082,999.9999999973753,2.243712930486422e-9
,,
1716698158084,999.9999999973752,2.243772020012594e-9
,,
1716698159085,999.9999999973751,2.2438310505671837e-9
,,
1716698160085,999.999999997375,2.24389002215019e-9
,,
1716698161088,999.9999999973749,2.2439491706479456e-9
,,
1716698162089,999.9999999973747,2.244008201202535e-9
,,1716698163096,999.9999999973746,2.244067585586623e-9
,,
1716698164098,999.9999999973745,2.244126675112795e-9
,,
1716698165101,999.9999999973744,2.2441858236105506e-9
,,
1716698327847,999.9999999973649,2.253783212858517e-9
,,
1716698328850,999.9999999973647,2.2538423613562725e-9
,,
1716698329866,999.9999999973646,2.253902276484607e-9
,,
1716698330869,999.9999999973645,2.2539614249823624e-9
,,
1716698331871,999.9999999973644,2.2540205145085347e-9
,,
1716698332874,999.9999999973643,2.25407966300629e-9
,,
1716698333876,999.9999999973642,2.2541387525324625e-9
,,1716698334883,999.9999999973641,2.25419813691655e-9
,,
1716698335886,999.999999997364,2.2542572854143056e-9
,,
1716698336888,999.9999999973638,2.254316374940478e-9
,,
1716698337891,999.9999999973637,2.2543755234382334e-9
,,
1716698338893,999.9999999973636,2.2544346129644057e-9
,,
1716698339896,999.9999999973635,2.254493761462161e-9
,,
1716698340896,999.9999999973634,2.2545527330451676e-9
,,
1716698341899,999.9999999973633,2.254611881542923e-9
,,
1716698342901,999.9999999973631,2.2546709710690954e-9
,,
1716698343904,999.999999997363,2.254730119566851e-9
,,1716698344912,999.9999999973629,2.2547895629225213e-9
,,
1716698345914,999.9999999973628,2.2548486524486936e-9
,,
1716698346917,999.9999999973627,2.254907800946449e-9
,,
1716698347919,999.9999999973626,2.2549668904726213e-9
,,
1716698348921,999.9999999973625,2.2550259799987937e-9
,,
1716698349924,999.9999999973624,2.255085128496549e-9
,,
1716698350926,999.9999999973622,2.2551442180227214e-9
,,
1716698351928,999.9999999973621,2.2552033075488937e-9
,,
1716698352931,999.999999997362,2.2552624560466492e-9
,,
1716698353931,999.9999999973619,2.2553214276296556e-9
,,1716698354937,999.9999999973618,2.25538075304216e-9
,,
1716698355940,999.9999999973617,2.2554399015399156e-9
,,
1716698356942,999.9999999973616,2.255498991066088e-9
,,
1716698357945,999.9999999973614,2.2555581395638434e-9
,,
1716698358946,999.9999999973613,2.255617170118433e-9
,,
1716698359949,999.9999999973612,2.2556763186161884e-9
,,
1716698360951,999.9999999973611,2.2557354081423607e-9
,,
1716698361954,999.999999997361,2.255794556640116e-9
,,
1716698362956,999.9999999973609,2.2558536461662885e-9
,,
1716698363958,999.9999999973608,2.255912735692461e-9
,,1716698364965,999.9999999973606,2.2559721200765485e-9
,,
1716698365968,999.9999999973605,2.256031268574304e-9
,,
1716698366970,999.9999999973604,2.2560903581004763e-9
,,
1716698367973,999.9999999973603,2.2561495065982317e-9
,,
1716698368975,999.9999999973602,2.256208596124404e-9
,,
1716698369977,999.9999999973601,2.2562676856505763e-9
,,
1716698370980,999.99999999736,2.256326834148332e-9
,,
1716698371981,999.9999999973599,2.2563858647029214e-9
,,
1716698372982,999.9999999973597,2.256444895257511e-9
,,
1716698373984,999.9999999973596,2.2565039847836833e-9
,,1716698374990,999.9999999973595,2.2565633101961878e-9
,,
1716698375993,999.9999999973594,2.2566224586939432e-9
,,
1716698376995,999.9999999973593,2.2566815482201155e-9
,,
1716698377997,999.9999999973592,2.256740637746288e-9
,,
1716698379000,999.999999997359,2.2567997862440433e-9
,,
1716698380001,999.9999999973589,2.256858816798633e-9
,,
1716698381004,999.9999999973588,2.2569179652963884e-9
,,
1716698382005,999.9999999973587,2.256976995850978e-9
,,
1716698383008,999.9999999973586,2.2570361443487334e-9
,,
1716698384010,999.9999999973585,2.2570952338749057e-9
,,1716698385016,999.9999999973584,2.2571545592874102e-9
,,
1716698386018,999.9999999973583,2.2572136488135825e-9
,,
1716698387020,999.9999999973581,2.257272738339755e-9
,,
1716698388023,999.999999997358,2.2573318868375103e-9
,,
1716698389024,999.9999999973579,2.2573909173921e-9
,,
1716698390026,999.9999999973578,2.257450006918272e-9
,,
1716698391029,999.9999999973577,2.2575091554160276e-9
,,
1716698392031,999.9999999973576,2.2575682449422e-9
,,
1716698393034,999.9999999973575,2.2576273934399554e-9
,,
1716698394036,999.9999999973573,2.2576864829661277e-9
,,1716698395043,999.9999999973572,2.2577458673502154e-9
,,
1716698396046,999.9999999973571,2.257805015847971e-9
,,
1716698397047,999.999999997357,2.2578640464025604e-9
,,
1716698398049,999.9999999973569,2.2579231359287328e-9
,,
1716698399052,999.9999999973568,2.2579822844264882e-9
,,
1716698400053,999.9999999973567,2.2580413149810778e-9
,,
1716698401055,999.9999999973566,2.25810040450725e-9
,,
1716698402058,999.9999999973564,2.2581595530050056e-9
,,
1716698403059,999.9999999973563,2.258218583559595e-9
,,
1716698404061,999.9999999973562,2.2582776730857674e-9
,,1716698405068,999.9999999973561,2.258337057469855e-9
,,
1716698406070,999.999999997356,2.2583961469960274e-9
,,
1716698407072,999.9999999973559,2.2584552365221997e-9
,,
1716698408074,999.9999999973558,2.258514326048372e-9
,,
1716698409077,999.9999999973556,2.2585734745461275e-9
,,
1716698410077,999.9999999973555,2.258632446129134e-9
,,
1716698411080,999.9999999973554,2.2586915946268894e-9
,,
1716698412082,999.9999999973553,2.2587506841530617e-9
,,
1716698413084,999.9999999973552,2.258809773679234e-9
,,
1716698414087,999.9999999973551,2.2588689221769895e-9
,,1716698415094,999.999999997355,2.258928306561077e-9
,,
1716698416096,999.9999999973548,2.2589873960872495e-9
,,
1716698417099,999.9999999973547,2.259046544585005e-9
,,
1716698418101,999.9999999973546,2.2591056341111772e-9
,,
1716698419103,999.9999999973545,2.2591647236373495e-9
,,
1716698420105,999.9999999973544,2.259223813163522e-9
,,
1716698421108,999.9999999973543,2.2592829616612773e-9
,,
1716698422110,999.9999999973542,2.2593420511874496e-9
,,
1716698423113,999.999999997354,2.259401199685205e-9
,,
1716698424115,999.9999999973539,2.2594602892113774e-9
,,1716698425121,999.9999999973538,2.259519614623882e-9
,,
1716698426123,999.9999999973537,2.2595787041500542e-9
,,
1716698427125,999.9999999973536,2.2596377936762265e-9
,,
1716698428128,999.9999999973535,2.259696942173982e-9
,,
1716698429130,999.9999999973534,2.2597560317001543e-9
,,
1716698430131,999.9999999973533,2.259815062254744e-9
,,
1716698431133,999.9999999973531,2.259874151780916e-9
,,
1716698432136,999.999999997353,2.2599333002786717e-9
,,
1716698433138,999.9999999973529,2.259992389804844e-9
,,
1716698434140,999.9999999973528,2.2600514793310163e-9
,,1716698435146,999.9999999973527,2.260110804743521e-9
,,
1716698436149,999.9999999973526,2.2601699532412763e-9
,,
1716698437151,999.9999999973525,2.2602290427674486e-9
,,
1716698438153,999.9999999973523,2.260288132293621e-9
,,
1716698439156,999.9999999973522,2.2603472807913763e-9
,,
1716698440158,999.9999999973521,2.2604063703175487e-9
,,
1716698441160,999.999999997352,2.260465459843721e-9
,,
1716698442163,999.9999999973519,2.2605246083414764e-9
,,
1716698443165,999.9999999973518,2.2605836978676487e-9
,,
1716698444167,999.9999999973517,2.260642787393821e-9
,,1716698445174,999.9999999973516,2.2607021717779087e-9
,,
1716698446177,999.9999999973514,2.260761320275664e-9
,,
1716698447179,999.9999999973513,2.2608204098018365e-9
,,
1716698448182,999.9999999973512,2.260879558299592e-9
,,
1716698449184,999.9999999973511,2.2609386478257643e-9
,,
1716698450186,999.999999997351,2.2609977373519366e-9
,,
1716698451189,999.9999999973509,2.261056885849692e-9
,,
1716698452191,999.9999999973508,2.2611159753758644e-9
,,
1716698453193,999.9999999973506,2.2611750649020367e-9
,,
1716698454196,999.9999999973505,2.261234213399792e-9
,,1716698455201,999.9999999973504,2.2612934798407135e-9
,,
1716698456203,999.9999999973503,2.261352569366886e-9
,,
1716698457206,999.9999999973502,2.2614117178646413e-9
,,
1716698458209,999.9999999973501,2.2614708663623967e-9
,,
1716699391278,999.999999997295,2.316495422346628e-9
,,
1716699392281,999.9999999972949,2.3165545708443836e-9
,,
1716699393282,999.9999999972948,2.316613601398973e-9
,,
1716699394283,999.9999999972947,2.3166726319535627e-9
,,
1716699395285,999.9999999972946,2.316731721479735e-9
,,
1716699396286,999.9999999972945,2.3167907520343246e-9
,,1716699397294,999.9999999972944,2.316850195389995e-9
,,
1716699398296,999.9999999972943,2.3169092849161673e-9
,,
1716699399298,999.9999999972941,2.3169683744423397e-9
,,
1716699400299,999.999999997294,2.3170274049969292e-9
,,
1716699401301,999.9999999972939,2.3170864945231015e-9
,,
1716699402301,999.9999999972938,2.317145466106108e-9
,,
1716699403301,999.9999999972937,2.3172044376891144e-9
,,
1716699404303,999.9999999972936,2.3172635272152867e-9
,,
1716699405304,999.9999999972935,2.3173225577698762e-9
,,
1716699406305,999.9999999972933,2.317381588324466e-9
,,1716699407310,999.9999999972932,2.317440854765387e-9
,,
1716699408312,999.9999999972931,2.3174999442915595e-9
,,
1716699409314,999.999999997293,2.3175590338177318e-9
,,
1716699410316,999.9999999972929,2.317618123343904e-9
,,
1716699411318,999.9999999972928,2.3176772128700764e-9
,,
1716699412320,999.9999999972927,2.3177363023962487e-9
,,
1716699413322,999.9999999972925,2.317795391922421e-9
,,
1716699414323,999.9999999972924,2.3178544224770106e-9
,,
1716699415325,999.9999999972923,2.317913512003183e-9
,,
1716699416327,999.9999999972922,2.3179726015293552e-9
,,1716699417335,999.9999999972921,2.3180320448850256e-9
,,
1716699418337,999.999999997292,2.318091134411198e-9
,,
1716699419339,999.9999999972919,2.3181502239373703e-9
,,
1716699420341,999.9999999972918,2.3182093134635426e-9
,,
1716699421343,999.9999999972916,2.318268402989715e-9
,,
1716699422345,999.9999999972915,2.318327492515887e-9
,,
1716699423347,999.9999999972914,2.3183865820420595e-9
,,
1716699424348,999.9999999972913,2.318445612596649e-9
,,
1716699425350,999.9999999972912,2.3185047021228214e-9
,,
1716699426353,999.9999999972911,2.318563850620577e-9
,,1716699427358,999.999999997291,2.318623117061498e-9
,,
1716699428361,999.9999999972908,2.3186822655592537e-9
,,
1716699429363,999.9999999972907,2.318741355085426e-9
,,
1716699430365,999.9999999972906,2.3188004446115983e-9
,,
1716699431367,999.9999999972905,2.3188595341377706e-9
,,
1716699432369,999.9999999972904,2.318918623663943e-9
,,
1716699433371,999.9999999972903,2.3189777131901152e-9
,,
1716699434373,999.9999999972902,2.3190368027162875e-9
,,
1716699435376,999.99999999729,2.319095951214043e-9
,,
1716699436378,999.9999999972899,2.3191550407402153e-9
,,1716699437384,999.9999999972898,2.31921436615272e-9
,,
1716699438386,999.9999999972897,2.319273455678892e-9
,,
1716699439388,999.9999999972896,2.3193325452050644e-9
,,
1716699440391,999.9999999972895,2.31939169370282e-9
,,
1716699441393,999.9999999972894,2.3194507832289922e-9
,,
1716699442395,999.9999999972893,2.3195098727551645e-9
,,
1716699443397,999.9999999972891,2.319568962281337e-9
,,
1716699444400,999.999999997289,2.3196281107790923e-9
,,
1716699445402,999.9999999972889,2.3196872003052646e-9
,,
1716699446404,999.9999999972888,2.319746289831437e-9
,,1716699447411,999.9999999972887,2.319805674215524e-9
,,
1716699448413,999.9999999972886,2.3198647637416965e-9
,,
1716699449416,999.9999999972885,2.319923912239452e-9
,,
1716699450418,999.9999999972883,2.3199830017656243e-9
,,
1716699451420,999.9999999972882,2.3200420912917966e-9
,,
1716699452421,999.9999999972881,2.320101121846386e-9
,,
1716699453424,999.999999997288,2.3201602703441416e-9
,,
1716699454423,999.9999999972879,2.320219182955565e-9
,,
1716699455425,999.9999999972878,2.320278272481737e-9
,,
1716699456427,999.9999999972877,2.3203373620079095e-9
,,1716699457433,999.9999999972875,2.320396687420414e-9
,,
1716699458435,999.9999999972874,2.3204557769465863e-9
,,
1716699459437,999.9999999972873,2.3205148664727586e-9
,,
1716699460439,999.9999999972872,2.320573955998931e-9
,,
1716699461441,999.9999999972871,2.3206330455251032e-9
,,
1716699462443,999.999999997287,2.3206921350512756e-9
,,
1716699463445,999.9999999972869,2.320751224577448e-9
,,
1716699464448,999.9999999972867,2.3208103730752033e-9
,,
1716699465450,999.9999999972866,2.3208694626013756e-9
,,
1716699466452,999.9999999972865,2.320928552127548e-9
,,1716699467459,999.9999999972864,2.3209879365116352e-9
,,
1716699468462,999.9999999972863,2.3210470850093907e-9
,,
1716699469464,999.9999999972862,2.321106174535563e-9
,,
1716699470466,999.9999999972861,2.3211652640617353e-9
,,
1716699471469,999.999999997286,2.3212244125594908e-9
,,
1716699472471,999.9999999972858,2.321283502085663e-9
,,
1716699473471,999.9999999972857,2.3213424736686695e-9
,,
1716699474474,999.9999999972856,2.321401622166425e-9
,,
1716699475476,999.9999999972855,2.3214607116925973e-9
,,
1716699476478,999.9999999972854,2.3215198012187696e-9
,,1716699477484,999.9999999972853,2.321579126631274e-9
,,
1716699478486,999.9999999972852,2.3216382161574464e-9
,,
1716699479488,999.999999997285,2.3216973056836187e-9
,,
1716699480491,999.9999999972849,2.321756454181374e-9
,,
1716699481493,999.9999999972848,2.3218155437075465e-9
,,
1716699482495,999.9999999972847,2.3218746332337188e-9
,,
1716699483497,999.9999999972846,2.321933722759891e-9
,,
1716699484500,999.9999999972845,2.3219928712576466e-9
,,
1716699485502,999.9999999972844,2.322051960783819e-9
,,
1716699486504,999.9999999972842,2.322111050309991e-9
,,1716699487511,999.9999999972841,2.3221704346940784e-9
,,
1716699488514,999.999999997284,2.322229583191834e-9
,,
1716699489516,999.9999999972839,2.3222886727180062e-9
,,
1716699490518,999.9999999972838,2.3223477622441785e-9
,,
1716699491520,999.9999999972837,2.322406851770351e-9
,,
1716699492523,999.9999999972836,2.3224660002681063e-9
,,
1716699493525,999.9999999972835,2.3225250897942786e-9
,,
1716699494526,999.9999999972833,2.322584120348868e-9
,,
1716699495527,999.9999999972832,2.3226431509034578e-9
,,
1716699496529,999.9999999972831,2.32270224042963e-9
,,1716699497533,999.999999997283,2.3227614478989687e-9
,,
1716699498535,999.9999999972829,2.322820537425141e-9
,,
1716699499538,999.9999999972828,2.3228796859228965e-9
,,
1716699500539,999.9999999972827,2.322938716477486e-9
,,
1716699501538,999.9999999972825,2.3229976290889093e-9
,,
1716699502541,999.9999999972824,2.3230567775866648e-9
,,
1716699503543,999.9999999972823,2.323115867112837e-9
,,
1716699504545,999.9999999972822,2.3231749566390094e-9
,,
1716699505547,999.9999999972821,2.3232340461651817e-9
,,
1716699506550,999.999999997282,2.323293194662937e-9
,,1716699507558,999.9999999972819,2.3233526380186076e-9
,,
1716699508560,999.9999999972817,2.32341172754478e-9
,,
1716699509562,999.9999999972816,2.323470817070952e-9
,,
1716699510564,999.9999999972815,2.3235299065971245e-9
,,
1716699511567,999.9999999972814,2.32358905509488e-9
,,
1716699512569,999.9999999972813,2.3236481446210523e-9
,,
1716699513571,999.9999999972812,2.3237072341472246e-9
,,
